sample_id,dataset,attack_class,origin,perturb,role,should_flag_novel,should_flag_adversarial,duration,n_pkts_total,n_bytes_total,src_pkts,dst_pkts,src_bytes,dst_bytes,rate,rate_src,rate_dst,pkt_size_min,pkt_size_max,pkt_size_mean,pkt_size_std,iat,protocol,conn_state,label_binary,label_family
CIC_adv_source_33,CICIoT2023,CommandInjection,known,clean,adv_source,False,False,35.41854436706967,34.943218502301065,2.4095904856432195,0.0,0.0,0.0,0.0,0.1226158091624065,0.0,0.0,4.5247605572482845,14.257397444562733,11.515874453940508,12.54585216742702,-314.8635552668261,0.0,-1.2174384949348769,1,web_injection
CIC_adv_source_34,CICIoT2023,CommandInjection,known,clean,adv_source,False,False,49.99960783256813,30.152616146958447,4.970452790344453,0.0,0.0,0.0,0.0,-0.1288989685619092,0.0,0.0,5.671409046442662,22.025950460699335,13.864615896754394,15.024557762618848,-314.8635552872198,0.0,0.0,1,web_injection
CIC_adv_source_35,CICIoT2023,CommandInjection,known,clean,adv_source,False,False,55.533122807582565,49.67983153461096,17.513847174146868,0.0,0.0,0.0,0.0,-0.6861928115239236,0.0,0.0,-2.54042243210672,21.2964030956856,12.698020811966272,15.106147627074144,320.1347579737787,0.0,0.0,1,web_injection
CIC_adv_source_36,CICIoT2023,CommandInjection,known,clean,adv_source,False,False,61.06522489620597,44.84087438339189,11.085161628667253,0.0,0.0,0.0,0.0,-0.695485069943358,0.0,0.0,-1.0,15.144489598432523,6.030847696130999,12.064682908977176,320.1346837942509,0.0,-1.2174384949348769,1,web_injection
CIC_adv_source_37,CICIoT2023,CommandInjection,known,clean,adv_source,False,False,7.030908565014281,46.85360070728568,37.914745258292136,0.0,0.0,0.0,0.0,0.6031564350582583,0.0,0.0,2.613770776601509,38.24271985333274,33.22303036063562,21.30060079166376,320.1346078014379,-1.3222187527879383,-1.2174384949348769,1,web_injection
CIC_adv_source_38,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0164076173918471,3.45514878441892,37.32656804362615,0.0,0.0,0.0,0.0,-0.3107083258133606,0.0,0.0,26.55768238403163,38.30914166166674,39.20458063773547,20.5914429687812,0.8199066616894127,0.0,0.0,1,ddos
CIC_adv_source_39,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0,3.341515602546337,36.52392319299247,0.0,0.0,0.0,0.0,-0.5260026206606561,0.0,0.0,22.39912007594737,38.04271361262708,37.75462021576251,20.641586062781627,0.8189906101859507,0.0,0.0,1,ddos
CIC_adv_source_40,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.5141268453252563,3.962381681137036,36.5066469355844,0.0,0.0,0.0,0.0,-0.3491393602127653,0.0,0.0,23.821524210231026,38.13220580427242,38.112792911703984,20.63205609368013,0.8052828568911192,0.0,0.0,1,ddos
CIC_adv_source_41,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.5484283481329425,3.999990124712364,36.26843231291645,0.0,0.0,0.0,0.0,-0.2623057525538704,0.0,0.0,19.348794125743627,38.13220580427242,37.64883312296602,20.669048785324375,0.806746968779075,0.0,-1.2174384949348769,1,ddos
CIC_adv_source_42,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.4010214398186547,4.172525481727362,37.13468386162161,0.0,0.0,0.0,0.0,-0.3599013946442305,0.0,0.0,25.470119377006743,38.22101167165005,38.79269992797165,20.597739490447307,0.8224367530562805,0.0,0.0,1,ddos
CIC_adv_source_43,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0,3.160876929548747,35.72055819814805,0.0,0.0,0.0,0.0,-0.7955986202480764,0.0,0.0,24.062433255317043,38.04271361262708,36.944254295294186,20.579245789846823,0.8053403469795192,-1.3222187527879383,0.0,1,ddos
CIC_adv_source_44,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0,3.45514878441892,36.84329329697293,0.0,0.0,0.0,0.0,-0.42851113098528,0.0,0.0,25.42252764093845,37.95252440570576,37.80126082694417,20.58537773510395,0.8224245629538963,0.0,0.0,1,ddos
CIC_adv_source_45,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.1390546466496595,3.3940094606121423,37.13096820812542,0.0,0.0,0.0,0.0,-0.2882936144103713,0.0,0.0,26.155519254759938,38.13220580427242,38.573482705536286,20.58565201943661,0.8199134886119555,0.0,0.0,1,ddos
CIC_adv_source_46,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0,3.45514878441892,36.80614044404203,0.0,0.0,0.0,0.0,-0.1916608108312767,0.0,0.0,23.97447661502386,38.04271361262708,37.96831373556913,20.61823846987851,0.8072788347935349,0.0,0.0,1,ddos
CIC_adv_source_47,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0098817355501658,3.533906992027494,37.24192658140917,0.0,0.0,0.0,0.0,0.2279857855957504,0.0,0.0,25.12249552743085,38.30914166166674,39.0331237386397,20.62653916085942,0.8068459264505038,0.0,-1.2174384949348769,1,ddos
CIC_adv_source_48,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0,3.45514878441892,37.59200389955236,0.0,0.0,0.0,0.0,-0.3405619095287954,0.0,0.0,27.296506568522364,38.39660598450289,39.69679684887021,20.58537773510395,0.8190685154378351,0.0,0.0,1,ddos
CIC_adv_source_49,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0,3.45514878441892,36.84329329697293,0.0,0.0,0.0,0.0,-0.1777363768819803,0.0,0.0,25.42252764093845,37.95252440570576,37.80126082694417,20.58537773510395,0.8217469461024708,0.0,0.0,1,ddos
CIC_adv_source_50,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.1384503215432846,2.44633901894846,32.61283509240264,0.0,0.0,0.0,0.0,0.2972249319494807,0.0,0.0,17.76878273847307,37.18080195800462,33.069012340726005,20.360433129836043,0.801439020912665,0.0,0.0,1,ddos
CIC_adv_source_51,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.2021714760843736,2.8440830178895498,33.334758993855885,0.0,0.0,0.0,0.0,0.2374999951056796,0.0,0.0,16.563679300916572,37.05618624228923,32.964453780228645,20.359073881375465,0.8014691837147576,0.0,0.0,1,ddos
CIC_adv_source_52,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.1334092503679332,3.0999735493166267,34.92473039961479,0.0,0.0,0.0,0.0,0.3801814073120946,0.0,0.0,22.05478134451844,37.00113453401523,35.104606305176766,20.183687127797903,0.820206446409599,-1.3279730573646176,0.0,1,ddos
CIC_adv_source_53,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0392205775297935,3.417419929291285,36.428297738255495,0.0,0.0,0.0,0.0,-0.0094899799283277,0.0,0.0,22.68271457617224,37.95252440570576,37.62236550095202,20.59743860034532,0.8031817306726163,0.0,0.0,1,ddos
CIC_adv_source_54,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0,3.45514878441892,36.91591106203055,0.0,0.0,0.0,0.0,0.3875924538799065,0.0,0.0,25.31116677253279,37.95252440570576,37.87084173582947,20.58655889545411,0.8019975624955568,0.0,0.0,1,ddos
CIC_adv_source_55,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0,3.45514878441892,36.84329329697293,0.0,0.0,0.0,0.0,-0.5242727675837818,0.0,0.0,25.42252764093845,37.95252440570576,37.80126082694417,20.58537773510395,0.8221856967694492,0.0,0.0,1,ddos
CIC_adv_source_56,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.014730220440712,3.3324584210858688,36.19747211898351,0.0,0.0,0.0,0.0,0.1901832258429236,0.0,0.0,17.06625857847738,37.8846581808568,36.96370315387789,20.6881065505446,0.8025411714312694,0.0,0.0,1,ddos
CIC_adv_source_57,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0,3.3940094606121423,36.89276483369938,0.0,0.0,0.0,0.0,0.4710828248364774,0.0,0.0,23.80397653345044,38.13220580427242,38.28120918570916,20.61468861102701,0.8072643684159094,0.0,0.0,1,ddos
CIC_adv_source_58,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.6862278379159763,3.270490083190352,36.525613537001234,0.0,0.0,0.0,0.0,-0.2876927861388229,0.0,0.0,22.853603505918915,38.20905480243693,38.15406352254119,20.653486027256577,0.8020279617539056,0.0,0.0,1,ddos
CIC_adv_source_59,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.4027556722761803,3.336060477708319,36.59092521614421,0.0,0.0,0.0,0.0,-0.3090627806521609,0.0,0.0,22.29666579924042,38.13220580427242,38.108946584824906,20.615354806512244,0.8029339684037441,0.0,0.0,1,ddos
CIC_adv_source_60,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0139909357127379,3.45514878441892,36.80356397727172,0.0,0.0,0.0,0.0,-0.0370090963210241,0.0,0.0,24.343557520839877,37.95252440570576,37.74648138066538,20.60622348325176,0.8052485528270658,0.0,0.0,1,ddos
CIC_adv_source_61,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,1.098988750434999,3.243798981562012,35.43392051412353,0.0,0.0,0.0,0.0,-0.4568752799074578,0.0,0.0,20.0293365600344,37.8875338302947,36.32241421908924,20.61245874314148,0.8017614604161255,0.0,0.0,1,ddos
CIC_adv_source_62,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,1.0361025236630308,3.3940094606121423,37.25484919453722,0.0,0.0,0.0,0.0,0.1921423882691829,0.0,0.0,25.549760444707545,38.39660598450289,39.32119285901166,20.62795084841841,0.8071760363004872,0.0,0.0,1,ddos
CIC_adv_source_63,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.6017486171329719,3.684145669810446,36.40843383056409,0.0,0.0,0.0,0.0,-0.5286796487420489,0.0,0.0,21.22213678088353,38.04271361262708,37.598175509049305,20.65674111642408,0.8049565750060389,0.0,0.0,1,ddos
CIC_adv_source_64,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0,3.45514878441892,36.84329329697293,0.0,0.0,0.0,0.0,-0.6982520383854295,0.0,0.0,25.42252764093845,37.95252440570576,37.80126082694417,20.58537773510395,0.8029569563189145,0.0,0.0,1,ddos
CIC_adv_source_65,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.4401157648946048,3.4995595057195006,36.76071996740048,0.0,0.0,0.0,0.0,-0.3157051416087513,0.0,0.0,24.04755312260628,38.30914166166674,38.72365471969562,20.621584835885955,0.8072158025978415,0.0,0.0,1,ddos
CIC_adv_source_66,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0672472607443545,3.3940094606121423,36.83121400740063,0.0,0.0,0.0,0.0,0.1099705236801807,0.0,0.0,22.364018552175164,38.108095318883024,38.18611791001143,20.650902701175248,0.8022893722239647,0.0,0.0,1,ddos
CIC_adv_source_67,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0,3.3324584210858688,36.755875186693615,0.0,0.0,0.0,0.0,-0.5956768590480139,0.0,0.0,25.08559588197026,37.95252440570576,37.75880136025037,20.5903129585646,0.8025202326606027,0.0,0.0,1,ddos
CIC_adv_source_68,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0,3.45514878441892,37.59200389955236,0.0,0.0,0.0,0.0,-0.6985407593648867,0.0,0.0,27.296506568522364,38.39660598450289,39.69679684887021,20.58537773510395,0.8227334769870099,0.0,0.0,1,ddos
CIC_adv_source_69,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0038401876741664,3.3940094606121423,36.68610673272887,0.0,0.0,0.0,0.0,0.7426867995784199,0.0,0.0,24.956728898386885,37.95252440570576,37.6075863947749,20.58319261144404,0.8198908883260442,0.0,0.0,1,ddos
CIC_adv_source_70,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0,3.45514878441892,37.59200389955236,0.0,0.0,0.0,0.0,3.064436726223661,0.0,0.0,27.296506568522364,38.39660598450289,39.69679684887021,20.58537773510395,0.821759862908667,0.0,0.0,1,ddos
CIC_adv_source_71,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.2033623446989094,3.0988169840276205,35.5293318794866,0.0,0.0,0.0,0.0,0.2599303918863836,0.0,0.0,20.1581941371329,37.92708136124405,36.43048747355461,20.690283956773264,0.8014573492287054,0.0,0.0,1,ddos
CIC_adv_source_72,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0,3.45514878441892,36.84329329697293,0.0,0.0,0.0,0.0,0.8002759984826111,0.0,0.0,25.42252764093845,37.95252440570576,37.80126082694417,20.58537773510395,0.8214030815148824,0.0,0.0,1,ddos
CIC_adv_source_73,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0220245804203287,3.517682892183465,37.49087331941945,0.0,0.0,0.0,0.0,-0.5116541796436401,0.0,0.0,26.901960120251186,38.39660598450289,39.62488195105866,20.592498606690626,0.8009861448154842,0.0,0.0,1,ddos
CIC_adv_source_74,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0165607642492839,3.702795763261322,35.40998819047819,0.0,0.0,0.0,0.0,0.2568185518444803,0.0,0.0,17.215421825586176,37.95252440570576,36.2762979167895,20.68495032761944,0.8195718856997871,0.0,0.0,1,ddos
CIC_adv_source_75,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,1.5480539517011995,3.651748958907436,35.663455075350186,0.0,0.0,0.0,0.0,-0.5954542489220365,0.0,0.0,24.535267140513,37.25020794007725,36.285699673914166,20.24680255804935,0.821937214761906,0.0,0.0,1,ddos
CIC_adv_source_76,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0,3.3940094606121423,36.816197343280415,0.0,0.0,0.0,0.0,0.0916750847658275,0.0,0.0,22.37780366069268,38.22101167165005,38.47088081667351,20.642660106309386,0.8204026236554322,0.0,0.0,1,ddos
CIC_adv_source_77,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0,3.45514878441892,36.84329329697293,0.0,0.0,0.0,0.0,-0.7955986202480764,0.0,0.0,25.42252764093845,37.95252440570576,37.80126082694417,20.58537773510395,63.93568176498737,0.0,0.0,1,ddos
CIC_adv_source_78,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.1174690662655012,2.102558340806369,28.38851109944124,0.0,0.0,0.0,0.0,0.2951783630833546,0.0,0.0,14.075785174776492,32.61637513840578,25.02526774652238,18.97409614946339,0.8014371637564867,0.0,0.0,1,ddos
CIC_adv_source_79,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,1.465054766579752,3.3993596585571657,36.53264965973624,0.0,0.0,0.0,0.0,-0.176640128675107,0.0,0.0,23.142840050907044,38.13220580427242,38.10853333365545,20.629588154120917,0.8216767015069055,0.0,0.0,1,ddos
CIC_adv_source_80,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.3401205888656855,3.631053736171052,36.34601905029385,0.0,0.0,0.0,0.0,-0.2857584653322459,0.0,0.0,23.15038895226195,37.8616272407341,37.22029993990601,20.54906259121172,0.8068510956580112,0.0,0.0,1,ddos
CIC_adv_source_81,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0,3.45514878441892,37.59200389955236,0.0,0.0,0.0,0.0,-0.2407490606094334,0.0,0.0,27.296506568522364,38.39660598450289,39.69679684887021,20.58537773510395,0.8195839813768996,0.0,0.0,1,ddos
CIC_adv_source_82,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0,3.45514878441892,36.91233416006888,0.0,0.0,0.0,0.0,-0.6759248615698651,0.0,0.0,23.47016875908792,38.01794203604431,37.95222372101761,20.638129957470458,0.819005017641168,0.0,0.0,1,ddos
CIC_adv_source_83,CICIoT2023,DDoS-ACK_Fragmentation,known,clean,adv_source,False,False,0.0,3.3940094606121423,37.063851271237695,0.0,0.0,0.0,0.0,0.4210940116864901,0.0,0.0,24.775517314226448,38.30914166166674,38.94243136854665,20.612812784903493,0.8021663411674737,0.0,0.0,1,ddos
